"Abra alba"	"Abra nitida"	"Abyssoninoe hibernica"	"Ampelisca brevicornis"	"Ampelisca macrocephala"	"Ampelisca tenuicornis"	"Ampharete"	"Ampharete baltica"	"Ampharete falcata"	"Ampharete finmarchia (lindstroemi)"	"Amphiura"	"Amphiura chiajei"	"Amphiura filiformis"	"Anobothrus gracilis"	"Aoroidae"	"Aphrodita aculeata"	"Arctica islandica"	"Artacama proboscidea"	"Bathyporeia pilosa"	"Brada villosa"	"Brissopsis lyrifera"	"Bylgides sarsi"	"Callianassa subterranea"	"Capitella capitata"	"Caulleriella (Tharyx) killariensis"	"Cerastoderma glaucum"	"Chaetozone setosa"	"Chamelea striatula"	"Chironomidae"	"Corbula gibba"	"Corophium volutator"	"Cyathura carinata"	"Cylichna"	"Cylichna cylindracea"	"Diastylis"	"Diastylis laevis"	"Diastylis lucifera"	"Diastylis rathkei"	"Diplocirrus glaucus"	"Echinocardium cordatum"	"Edwardsiidae"	"Einhornia crustulenta"	"Ennucula tenuis"	"Eriopisa elongata"	"Eteone longa"	"Eudorella emarginata"	"Eudorella truncatula"	"Eumida bahusiensis"	"Euspira"	"Galathowenia oculata"	"Gammarus"	"Gattyana amondseni"	"Glycera alba"	"Glycera unicornis (rouxii)"	"Glycinde nordmanni"	"Golfingia"	"Goniada maculata"	"Halicryptus spinulosus"	"Harpinia antennaria"	"Hediste diversicolor"	"Heteromastus filiformis"	"Hyala vitrea"	"Hydrobia"	"Idotea balthica"	"Idothea chelipes"	"Jaera albifrons"	"Labidoplax buskii"	"Laonice bahusiensis"	"Laonice cirrata"	"Leucon nasica"	"Leucothoe lilljborgii"	"Levinsenia gracilis"	"Limecola balthica"	"Littorina saxatilis"	"Lumbrineris"	"Macoma calcarea"	"Magelona alleni"	"Magelona minuta"	"Magelona mirabilis"	"Maldane sarsi"	"Marenzelleria"	"Melinna cristata"	"Microdeutopus"	"Monoporeia affinis"	"Mya arenaria"	"Myrtea spinifera"	"Mysella bidentata"	"Mysia undata"	"Mysidae"	"Mytilus edulis"	"Nassarius incrassatus"	"Nemertea"	"Neomysis integer"	"Nephtys caeca"	"Nephtys ciliata"	"Nephtys hombergii"	"Nephtys incisa"	"Notomastus latericeus"	"Nucula nitidosa"	"Nucula sulcata"	"Nuculana pernula"	"Oligochaeta"	"Ophelina acuminata"	"Ophiura"	"Ophiura albida"	"Ostracoda"	"Owenia fusiformis"	"Oxydromus flexuosus"	"Paramphinome jeffreysi"	"Parvicardium minimum"	"Pectinaria auricoma"	"Pectinaria belgica"	"Pectinaria koreni"	"Pennatula phosphorea"	"Peringia ulvae"	"Perioculodes longimanus"	"Phascolion strombus"	"Phaxas pellucidus"	"Philine"	"Philine scabra"	"Philomedes"	"Pholoe baltica"	"Pholoe inornata"	"Pholoe minuta"	"Pholoe pallida"	"Phoronis muelleri"	"Phyllodoce groenlandica"	"Pisidium"	"Pistella lornensis"	"Polycirrus"	"Polydora ciliata"	"Polydora cornuta"	"Polynoidae"	"Polyphysia crassa"	"Pontoporeia femorata"	"Potamopyrgus antipodarum"	"Praxillella affinis"	"Praxillella praetermissa"	"Priapulus caudatus"	"Prionospio cirrifera"	"Prionospio fallax"	"Prionospio multibranchiata"	"Pygospio elegans"	"Rhodine gracilior"	"Rhodine loveni"	"Rissoa membranacea"	"Saduria entomon"	"Scalibregma inflatum"	"Scolelepis tridentata"	"Scoletoma fragilis"	"Scoletoma impatiens"	"Scoloplos armiger"	"Sphaerodorum gracilis (flavum)"	"Spiophanes bombyx"	"Spiophanes kroyeri (kroeyeri)"	"Spisula subtruncata"	"Streblospio benedicti"	"Tellimya (Montacuta) ferruginosa"	"Tellimya (Montacuta) tenella"	"Terebellides stroemi"	"Theodoxus fluviatilis"	"Thracia convexa"	"Thracia phaseolina"	"Thyasira"	"Thyasira equalis"	"Thyasira flexuosa"	"Thyasira sarsii"	"Trichobranchus roseus"	"Trochochaeta multisetosa"	"Turbellaria"	"Turritella communis"	"Virgularia mirabilis"	"Westwoodilla caecula"
"Abra alba"	0	0.0622808103521934	0.241254231537181	0.215434118644586	0.235385136133473	0.254867647017072	0.288847334068279	0.300996614927448	0.290810781793593	0.260157566739095	0.212060954658332	0.186271648265041	0.177997208584961	0.254319277834691	0.284975773155847	0.294744237777538	0.197011212863271	0.20719048546381	0.329744997061487	0.293250212835927	0.179964852755348	0.350692558744223	0.151798926569652	0.245576331549322	0.303952410401538	0.138623211195745	0.135719469993195	0.212529461263621	0.343823638880009	0.113336498173704	0.181404459337176	0.363805462868201	0.173192830907025	0.175100944094141	0.172610374958682	0.184286952767489	0.184286952767489	0.172610374958682	0.149308357434192	0.171221906469979	0.247092520441585	0.260705935921476	0.208633372312295	0.216907811992375	0.215468205410548	0.217376318597664	0.200831635682577	0.219866887733123	0.323438201551794	0.161453441848289	0.293253493102585	0.330741541255335	0.116742832747505	0.206222665753928	0.194056333567596	0.16630357944899	0.215446957638311	0.256338060098204	0.278203751307524	0.306366397226563	0.247561027046874	0.277232651330984	0.36236913655303	0.309819423789909	0.372551689420227	0.364277249740147	0.102182845329968	0.143018613251664	0.162969630740551	0.194993346778173	0.323906708157083	0.257275073308782	0.139594311172284	0.334671716972622	0.315215816143255	0.0885386233507734	0.219395100861177	0.219863607466466	0.231071678669985	0.310761799282481	0.22324869426803	0.309790699305942	0.329744997061487	0.242697118385667	0.108021134234372	0.152264152908283	0.194546087945121	0.0647169611278697	0.340978512482315	0.314214825845827	0.308882410579331	0.420200126489523	0.323906708157083	0.280184250360002	0.219394184682762	0.310317820716086	0.194073384894759	0.268951651117589	0.208633372312295	0.208633372312295	0.125013075982512	0.325848908110161	0.183346659290254	0.180433359360637	0.220335394338412	0.265028035933617	0.204234689989719	0.261174442526765	0.246624013836296	0.0968130630308535	0.261171162260107	0.220332114071755	0.193103201096635	0.322986746273669	0.302516084086368	0.222746100896779	0.2125091296698	0.0822318278410809	0.219866887733123	0.219866887733123	0.20182726369801	0.306446259803655	0.306446259803655	0.272407957947593	0.300607970899251	0.174595070456233	0.225705176637527	0.334140399117405	0.240751638165931	0.348721634307178	0.193571707701924	0.219829520700504	0.28256506659748	0.161956035219539	0.231020540576859	0.343857725645971	0.161956035219539	0.265569844582683	0.192166187886058	0.192132101120096	0.190147405622545	0.155615152943885	0.180901865965926	0.26798055114105	0.262142262236646	0.26654422482588	0.337550930136278	0.177508370385851	0.179493065883402	0.266575031325184	0.183891748205978	0.230023996383011	0.303487184062907	0.219829520700504	0.192600607725385	0.0763935389366772	0.282561786330823	0.219361014095215	0.231037591904023	0.23876694266838	0.363808743134858	0.19019854371567	0.247561027046874	0.153707039756768	0.245184407254468	0.153707039756768	0.154678139733307	0.257275073308782	0.306442979536997	0.3356087301832	0.246593207336992	0.325865959437325	0.26502475566696
"Abra nitida"	0.0622808103521934	0	0.21400315461141	0.176506463910007	0.196457481398895	0.227616570091301	0.327774988802857	0.351600847470834	0.28497249288919	0.310761799282481	0.206222665753928	0.135667415721655	0.127392976041575	0.316600088186885	0.279137484251443	0.244140005234152	0.146406980319885	0.168262830729231	0.335583285965891	0.265999135910156	0.185803141659752	0.323441481818452	0.112871271835073	0.307857141901516	0.276701333475767	0.0996955564611668	0.096791815258617	0.161925228720235	0.349661927784413	0.0744088434391259	0.142476804602598	0.369643751772605	0.22379706345041	0.225705176637527	0.223214607502068	0.234891185310875	0.234891185310875	0.223214607502068	0.122057280508421	0.120617673926594	0.208164865707007	0.322986746273669	0.158029139768909	0.267512044535761	0.176540550675969	0.223214607502068	0.251435868225963	0.169262655189737	0.272833969008409	0.12252578711371	0.355534303454778	0.303490464329564	0.122581121651908	0.212060954658332	0.211571200280807	0.228584389801183	0.232961824351522	0.229086983172433	0.328807983850909	0.323881263939774	0.220309950121103	0.32783688387437	0.323441481818452	0.282568346864138	0.345300612494456	0.325349595005569	0.0515786127865826	0.115767536325893	0.13571855381478	0.245597579321559	0.374510940700469	0.230023996383011	0.0889900786288985	0.295744062238044	0.276288161408677	0.0379343908073875	0.180467446126599	0.180935952731887	0.192144023935406	0.28351072235671	0.184321039533451	0.270863044571363	0.380349229604873	0.24853540729007	0.0574169016909863	0.125013075982512	0.155618433210542	0.0374658842020988	0.313727435556544	0.286963748920056	0.28163133365356	0.392949049563752	0.284979053422505	0.229580017816616	0.168789952139376	0.271390165981508	0.143469152351373	0.241700574191818	0.146352561960102	0.146352561960102	0.0744088434391259	0.286921253375583	0.189184948194658	0.141505704626059	0.169731161795026	0.315632268477003	0.165307035255141	0.222246787792186	0.19601978129291	0.0462088304874676	0.278686028973318	0.237846980784966	0.210618067809847	0.272382513730283	0.263588429351789	0.183818446162201	0.185258052744029	0.031627595297695	0.180939232998545	0.180939232998545	0.252431496241396	0.255842027260269	0.255842027260269	0.233480303213014	0.250003738355865	0.236875880808427	0.186777521902949	0.283536166574019	0.201823983431352	0.309793979572599	0.211086574415135	0.225667809604908	0.243637411862902	0.123028380484961	0.24853540729007	0.349696014550374	0.134704958293768	0.238318767656912	0.164915110960287	0.164881024194325	0.252428215974738	0.206219385487271	0.141974211231347	0.240729474215279	0.234891185310875	0.227616570091301	0.2986232754017	0.239789180738044	0.140565411148824	0.239323954399413	0.156640671280207	0.191096341648432	0.264559529328328	0.192578443774733	0.165349530799614	0.0257893063932913	0.243634131596244	0.180433359360637	0.180433359360637	0.301047753020573	0.369647032039262	0.139594311172284	0.208633372312295	0.11477938502219	0.20625675251989	0.11477938502219	0.115750484998729	0.230023996383011	0.267515324802419	0.353123596896411	0.195988974793606	0.275261726893939	0.226097100932381
"Abyssoninoe hibernica"	0.241254231537181	0.21400315461141	0	0.281593966620941	0.301544984109829	0.268511868996267	0.269444685761772	0.241691931643166	0.226642189848105	0.200852883454813	0.230569085298734	0.160013835266461	0.191641430564156	0.19501459455041	0.270437033510548	0.185803141659752	0.210655434842466	0.172141868353393	0.274367209227835	0.235887729504724	0.19847298339575	0.296209288576675	0.220837987709663	0.174595070456233	0.145381461983563	0.195048681316371	0.159992587494224	0.268954931384247	0.411968182353916	0.179496346150059	0.2047830591721	0.219832800967162	0.251022696158872	0.210149561204558	0.161998530764012	0.173675108572819	0.173675108572819	0.161998530764012	0.13472712224442	0.185803141659752	0.128423607001385	0.402736397869437	0.151270888981092	0.116764080519741	0.160984935243	0.161998530764012	0.190219791487907	0.165383617565576	0.226173683242816	0.258717960157267	0.325422897049346	0.276258271087788	0.136187976598484	0.184828761416555	0.129881181088792	0.281156266514956	0.108490557018076	0.067599454558183	0.227689872135078	0.242191244747759	0.172610374958682	0.352183303419176	0.350667114526914	0.295238188600136	0.315189206089024	0.306914766408944	0.21400315461141	0.109912196094325	0.0899611786054376	0.184381502583503	0.307383273014232	0.108438502746536	0.165852124170864	0.362871729924281	0.157581880935857	0.18774534161283	0.116218991604018	0.0758484500209538	0.116218991604018	0.150248650911427	0.197927894480027	0.23484004721775	0.353123596896411	0.188256343762592	0.248066900684782	0.128892113606674	0.219866887733123	0.216439305387087	0.314720699483735	0.378389978324631	0.297180388553214	0.311259030371737	0.349227507945086	0.169258458744665	0.149307441255777	0.199392029100749	0.123049628257197	0.151219750887967	0.151270888981092	0.151270888981092	0.194052137122523	0.174126563850945	0.199912589977578	0.194077581339832	0.245656194126415	0.339978688021809	0.258717960157267	0.19501459455041	0.100666656437706	0.24853540729007	0.273767701952328	0.232928653763976	0.217376318597664	0.375485320943666	0.330716097038026	0.0827003344463697	0.155146646338596	0.233954172100298	0.153707039756768	0.153707039756768	0.276777915786202	0.294744237777538	0.294744237777538	0.303487184062907	0.288905948873134	0.229078340623781	0.159545328661172	0.184366815344582	0.177477563886547	0.273770982218986	0.257746860180728	0.284004673179308	0.2563072535989	0.133756022267881	0.176579765953785	0.331261185953749	0.0909747741264498	0.190619192494491	0.128892113606674	0.171639274982143	0.259186466762556	0.264556249061671	0.206222665753928	0.193029899052858	0.187191610148455	0.251962989636107	0.197505163685869	0.106527109292761	0.159000239745449	0.108941096117786	0.0690390611400109	0.118203687101569	0.234448122922896	0.227562151731518	0.212009816565207	0.228115883195894	0.17556945069943	0.155149926605254	0.166826504414061	0.169727881528369	0.351212203442637	0.168768704367139	0.0977874432740502	0.221809087686202	0.26459361609429	0.221809087686202	0.263619235851093	0.067599454558183	0.274273575590236	0.325891403654634	0.260237429316187	0.335583285965891	0.164881024194325
"Ampelisca brevicornis"	0.215434118644586	0.176506463910007	0.281593966620941	0	0.0199510174888876	0.173627250746352	0.284525234056137	0.255835466726954	0.282561786330823	0.296674514915306	0.30105103328723	0.230495783254957	0.222221343574877	0.30251280381971	0.195048681316371	0.296187124626023	0.322913444229892	0.249472420500648	0.239817905222011	0.211072803354629	0.309793979572599	0.313238597357434	0.277701157936273	0.334608905722694	0.305395297250024	0.223686394374014	0.207163875409579	0.173133299923754	0.21305749885218	0.227562151731518	0.128389520235423	0.314717419217077	0.334169123601372	0.338019436741567	0.209127323134893	0.220803900943701	0.220803900943701	0.209127323134893	0.232429340659383	0.256285089648248	0.330213503666776	0.394461958189357	0.239238729540326	0.294263808356939	0.300531388588816	0.209127323134893	0.237348583858788	0.293253493102585	0.27236546240312	0.246516625026558	0.300607970899251	0.293287579868546	0.287411007753108	0.295212744382827	0.321943260431768	0.338956449952145	0.300552636361053	0.296677795181964	0.314720699483735	0.311736179525678	0.332624210225143	0.358473047601705	0.354077645545787	0.186802966120258	0.249535231750576	0.229584214261689	0.22808507669659	0.268920844618285	0.288871862107173	0.231510294954384	0.278745559956589	0.256775760204189	0.224657494350553	0.326380225965379	0.357497751180093	0.214440854717395	0.345297332227799	0.345765838833087	0.356973910036606	0.269423437989535	0.30636967749322	0.270394537966075	0.284583848860993	0.234448122922896	0.233923365600994	0.278166384274904	0.27960927112339	0.190619192494491	0.217962054812664	0.317599912647391	0.312267497380895	0.297183668819872	0.231994920820056	0.324408385349918	0.304457367861031	0.31370290751765	0.279136568073028	0.311233586154427	0.239238729540326	0.239238729540326	0.208134059207702	0.325349595005569	0.311233586154427	0.224657494350553	0.252882951519521	0.303487184062907	0.246516625026558	0.223720481139976	0.318068419252679	0.170199668400315	0.309322192700653	0.350161240889006	0.322932327913886	0.367210881263586	0.294224593079124	0.210570209983379	0.254791064706638	0.208134059207702	0.262148822769961	0.219367574628531	0.238344211874221	0.298154768796411	0.298154768796411	0.275793044749156	0.292316479892007	0.308351092724114	0.310768359815796	0.2402864118273	0.242194525014416	0.268486424778958	0.282561786330823	0.256303973332243	0.285950153399044	0.24507701844473	0.234448122922896	0.294769681994847	0.202295770303299	0.183392435101385	0.318068419252679	0.236356236110013	0.323903427890426	0.277694597402958	0.170668175005604	0.269423437989535	0.263585149085132	0.258252733818636	0.25537352065498	0.307379992747575	0.293718719441216	0.349696014550374	0.309793979572599	0.229524683278418	0.221309774581609	0.223214607502068	0.195985694526949	0.202295770303299	0.188707799040717	0.304424197273484	0.304424197273484	0.370580764983182	0.314720699483735	0.316100775082292	0.235385136133473	0.27960927112339	0.359410060812282	0.27960927112339	0.226122545149691	0.256775760204189	0.350667114526914	0.257358216152531	0.290817342326908	0.287406811308035	0.171170768376854
"Ampelisca macrocephala"	0.235385136133473	0.196457481398895	0.301544984109829	0.0199510174888876	0	0.193578268235239	0.304476251545025	0.275786484215841	0.30251280381971	0.316625532404194	0.321002050776118	0.250446800743845	0.242172361063765	0.322463821308598	0.214999698805259	0.276236107137136	0.302962426741005	0.269423437989535	0.259768922710898	0.231023820843517	0.329744997061487	0.293287579868546	0.297652175425161	0.354559923211582	0.325346314738911	0.203735376885127	0.227114892898466	0.153182282434866	0.193106481363293	0.207611134242631	0.148340537724311	0.29476640172819	0.314218106112485	0.318068419252679	0.229078340623781	0.240754918432588	0.240754918432588	0.229078340623781	0.252380358148271	0.276236107137136	0.310262486177888	0.374510940700469	0.259189747029213	0.314214825845827	0.320482406077704	0.229078340623781	0.257299601347676	0.273302475613697	0.252414444914232	0.266467642515445	0.320558988388139	0.273336562379659	0.307362025241996	0.315163761871714	0.301992242942881	0.358907467441032	0.280601618872165	0.316628812670852	0.294769681994847	0.331687197014565	0.35257522771403	0.338522030112817	0.334126628056899	0.206753983609146	0.269486249239464	0.249535231750576	0.248036094185478	0.288871862107173	0.30882287959606	0.251461312443272	0.298696577445477	0.276726777693076	0.244608511839441	0.306429208476491	0.377448768668981	0.234391872206282	0.365248349716686	0.365716856321975	0.376924927525494	0.289374455478423	0.326320694982108	0.290345555454962	0.264632831372106	0.254399140411783	0.213972348112106	0.258215366786017	0.299560288612277	0.170668175005604	0.198011037323777	0.297648895158503	0.292316479892007	0.277232651330984	0.212043903331168	0.304457367861031	0.324408385349918	0.293751890028762	0.299087585561916	0.331184603643315	0.259189747029213	0.259189747029213	0.22808507669659	0.345300612494456	0.331184603643315	0.244608511839441	0.272833969008409	0.323438201551794	0.266467642515445	0.203769463651088	0.338019436741567	0.150248650911427	0.329273210189541	0.370112258377893	0.342883345402774	0.347259863774698	0.314175610568012	0.230521227472266	0.274742082195525	0.188183041718815	0.242197805281074	0.199416557139643	0.258295229363109	0.278203751307524	0.278203751307524	0.255842027260269	0.27236546240312	0.288400075235226	0.290817342326908	0.220335394338412	0.262145542503304	0.288437442267846	0.30251280381971	0.27625499082113	0.305901170887931	0.265028035933617	0.254399140411783	0.314720699483735	0.222246787792186	0.203343452590273	0.338019436741567	0.2563072535989	0.343854445379313	0.297645614891846	0.190619192494491	0.289374455478423	0.283536166574019	0.278203751307524	0.235422503166093	0.327331010236462	0.313669736930104	0.329744997061487	0.329744997061487	0.249475700767305	0.241260792070496	0.243165624990955	0.215936712015836	0.182344752814411	0.208658816529605	0.324375214762372	0.324375214762372	0.39053178247207	0.294769681994847	0.296149757593404	0.215434118644586	0.299560288612277	0.339459043323395	0.299560288612277	0.246073562638578	0.276726777693076	0.370618132015801	0.277309233641419	0.310768359815796	0.267455793819148	0.191121785865742
"Ampelisca tenuicornis"	0.254867647017072	0.227616570091301	0.268511868996267	0.173627250746352	0.193578268235239	0	0.417313436614136	0.429462717473305	0.374510940700469	0.388623669284953	0.328807983850909	0.258252733818636	0.249978294138556	0.382785380380549	0.32783688387437	0.323944075189702	0.269929311627443	0.318068419252679	0.291865024613882	0.251443344937693	0.296711881947926	0.313707103962723	0.237330616353209	0.403204904474725	0.333152247813702	0.21060429674934	0.258273981590872	0.241729298675785	0.386684749598532	0.278672257912812	0.22033867460507	0.447505621775076	0.304538146616538	0.308388459756733	0.260237429316187	0.271914007124995	0.271914007124995	0.260237429316187	0.231023820843517	0.32488108840028	0.277229371064327	0.383253886985838	0.249509787533267	0.264632831372106	0.29912586877295	0.219398381127835	0.247619641851729	0.303524551095526	0.324412581794991	0.315112623778589	0.260237429316187	0.293756086473835	0.315167958316787	0.282130646758153	0.308861162807095	0.297648895158503	0.287470538736379	0.33611132355445	0.325928770687254	0.380332178277709	0.401220208977174	0.370618132015801	0.366222729959883	0.187271472725547	0.250003738355865	0.241729298675785	0.227616570091301	0.255838746993611	0.275789764482499	0.241781352947326	0.331729692559038	0.337048336765028	0.304930070911392	0.2986232754017	0.426093749932124	0.201358757092721	0.384730860600285	0.344360319017221	0.384730860600285	0.338019436741567	0.334126628056899	0.338990536718106	0.378407029651795	0.286495242314767	0.261680316164673	0.317599912647391	0.319042799495876	0.230052720866978	0.206753983609146	0.358907467441032	0.312736003986184	0.365779667571903	0.244140005234152	0.352165335913597	0.33221431842471	0.341459858081329	0.266054470448354	0.379829584906459	0.249509787533267	0.249509787533267	0.247567587580189	0.353106545569247	0.338990536718106	0.252414444914232	0.224188987745265	0.355534303454778	0.315112623778589	0.292316479892007	0.369178525433973	0.262148822769961	0.418757239641037	0.418757239641037	0.403204904474725	0.356002810060067	0.265530629304868	0.22084126797632	0.253385544890771	0.247567587580189	0.28990577333364	0.247124525192209	0.290391331266093	0.310299853210507	0.310299853210507	0.31616358633222	0.304461564306104	0.376947091476145	0.297686262191122	0.292333531219171	0.322467101575255	0.37885848492992	0.362834362891662	0.389092175890242	0.313707103962723	0.272833969008409	0.27481866450596	0.306914766408944	0.230052720866978	0.292827482041769	0.317599912647391	0.316628812670852	0.404176004451265	0.369643751772605	0.221778281186898	0.338019436741567	0.332181147837163	0.270397818232732	0.254905014049691	0.335136943311254	0.34482882562251	0.377452965114053	0.337550930136278	0.216442585653744	0.21010170337809	0.332649654442452	0.31709731927614	0.241729298675785	0.199915870244236	0.303018677457618	0.314695255266426	0.398337715546861	0.326865783897831	0.314695255266426	0.245656194126415	0.238301716329748	0.370618132015801	0.238301716329748	0.237330616353209	0.255370240388323	0.339459043323395	0.297728757735595	0.238770222935037	0.315163761871714	0.222280874558148
"Ampharete"	0.288847334068279	0.327774988802857	0.269444685761772	0.284525234056137	0.304476251545025	0.417313436614136	0	0.0685918023069587	0.0428024959136674	0.0685918023069587	0.277225174619254	0.296201811864945	0.287927372184865	0.0744300912113624	0.2529009190251	0.31911190509458	0.38861947283988	0.182865313691241	0.309346720739547	0.329294457961777	0.285968120904623	0.472299300152935	0.386188434687692	0.106526193114346	0.16684447191964	0.332173671125433	0.282561786330823	0.322459624863525	0.284528514322795	0.304944758150314	0.289392422984002	0.213036251079944	0.407582339025065	0.325870155882398	0.196978042275724	0.208654620084532	0.208654620084532	0.196978042275724	0.309811947078178	0.321991118258236	0.263606396857368	0.421167030020989	0.262163510008883	0.192582640219806	0.323456169057373	0.237817090464077	0.22127240754899	0.358959521712573	0.336129291060029	0.271383605448193	0.372078986369866	0.452348282664047	0.308351092724114	0.312225933903203	0.311778675070151	0.326807169092975	0.290388050999435	0.241747266181364	0.302571418624566	0.254863450571999	0.194073384894759	0.387162814930888	0.472299300152935	0.43142616519862	0.451377182687508	0.43142616519862	0.37935360158944	0.299552811900547	0.319503829389435	0.215434118644586	0.301523736337592	0.161006183015236	0.290363522960541	0.487383128713958	0.246124700731703	0.365709379610245	0.278690225418391	0.27915873202368	0.290366803227199	0.173653860800583	0.329294457961777	0.24462647934502	0.225683928865291	0.26313789025208	0.385191890493843	0.266017103415735	0.345315299733378	0.353564295196148	0.462585253891027	0.433836871756987	0.473270400129474	0.41540532342702	0.433836871756987	0.386187518509277	0.366236501020389	0.332700792535577	0.340915701232386	0.172682760824044	0.262163510008883	0.262163510008883	0.316621335959121	0.391055623615556	0.201845231203589	0.290363522960541	0.318588980129509	0.33217695139209	0.228602357306762	0.371104606126669	0.251461312443272	0.321468193293165	0.20764102456352	0.20764102456352	0.223193359729831	0.471771262564375	0.412446247686272	0.287952816402174	0.289392422984002	0.359402584100552	0.37063609952138	0.37063609952138	0.352596475486267	0.447481093736182	0.447481093736182	0.467900617830359	0.441642804831779	0.165830876398628	0.376474388425784	0.257299601347676	0.177529618158087	0.244660566110981	0.182822818146768	0.156565005148187	0.392495230197384	0.268001798913287	0.26313789025208	0.366240697465462	0.279678376722094	0.256805650525078	0.30591913839351	0.226149155203922	0.18138321156494	0.176013429265825	0.29083202956583	0.216435108942014	0.21059682003761	0.376474388425784	0.361918597453321	0.162917576469011	0.281569438582047	0.294765485549774	0.29764469871343	0.252449463746975	0.37063609952138	0.25384657478433	0.226617661809211	0.353564295196148	0.258236614558253	0.280598338605508	0.280598338605508	0.142498052374834	0.386191714954349	0.292274916414315	0.223235855274304	0.345315299733378	0.304479531811683	0.345315299733378	0.303505151568486	0.201845231203589	0.286002207670584	0.412449527952929	0.356523370936896	0.389087979445169	0.330231471172355
"Ampharete baltica"	0.300996614927448	0.351600847470834	0.241691931643166	0.255835466726954	0.275786484215841	0.429462717473305	0.0685918023069587	0	0.111394298220626	0.0408390481883526	0.345816976926213	0.280125635555146	0.311753230852841	0.0466773370927563	0.240751638165931	0.303035728784782	0.412445331507857	0.206691172359217	0.285520862071571	0.260702655654818	0.314657888233806	0.403707497845976	0.410014293355668	0.0787734389957401	0.139091717801034	0.355999529793409	0.254809032212217	0.305446435343149	0.300604690632594	0.317094039009483	0.301541703843171	0.189210392411967	0.379829584906459	0.298117401763792	0.209127323134893	0.220803900943701	0.220803900943701	0.209127323134893	0.282059192959572	0.305914941948438	0.287432255525345	0.392477262691805	0.246087333699084	0.1648298861012	0.307379992747575	0.254830279984453	0.238285597069366	0.342883345402774	0.279214066561878	0.295209464116169	0.344326232251259	0.383756480357088	0.292274916414315	0.340915701232386	0.284025920951545	0.338956449952145	0.262635296880829	0.213994512062758	0.27481866450596	0.271876640092375	0.166320630776153	0.31857101262393	0.403707497845976	0.362834362891662	0.382785380380549	0.362834362891662	0.363277425279641	0.311702092759716	0.291751075270828	0.232447308164962	0.232931934030633	0.13325342889663	0.274287346650743	0.418791326406999	0.274814468060887	0.389535238278221	0.262614049108593	0.263082555713881	0.2742906269174	0.145901106681977	0.313218281651979	0.187711254846869	0.196994161536107	0.280151079772456	0.40901774916182	0.278166384274904	0.369141158401354	0.365713576055317	0.433895486561843	0.405147104427804	0.404678597822515	0.387652569308414	0.405147104427804	0.370111342199478	0.35016032471059	0.316624616225779	0.324839524922588	0.144930006705438	0.246087333699084	0.246087333699084	0.300545159649323	0.374979447305758	0.230534998532773	0.314189381628518	0.342414838797485	0.263585149085132	0.252428215974738	0.314189381628518	0.235385136133473	0.345294051961141	0.183815165895543	0.224654214083896	0.240206549250208	0.454758073043999	0.384693493567666	0.260200062283568	0.261639668865396	0.383228442768529	0.354559923211582	0.354559923211582	0.284004673179308	0.390565869238031	0.390565869238031	0.410985393332207	0.384727580333627	0.177980157257797	0.360398212115985	0.2402864118273	0.161453441848289	0.18774534161283	0.239738042644919	0.213480229646339	0.416321088865361	0.251925622603488	0.280151079772456	0.342414838797485	0.251925622603488	0.188213848218119	0.278166384274904	0.198396401085316	0.153630457446334	0.188162710124994	0.302981310424999	0.188682354823408	0.182844065919004	0.307882586118825	0.345842421143522	0.135164822350404	0.253816684463441	0.267012731431168	0.269891944594824	0.236373287437176	0.313720875023229	0.225156807455146	0.197927894480027	0.377390153864125	0.22954684722907	0.304424197273484	0.304424197273484	0.114745298256228	0.362365856286373	0.316100775082292	0.235385136133473	0.369141158401354	0.316628812670852	0.369141158401354	0.315654432427655	0.174092477084983	0.269926031360786	0.388623669284953	0.380349229604873	0.372074789924793	0.261639668865396
